ACSSF,NY,160,00,0000082,,,,,36,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3611000,"Buffalo city, New York",,,
ACSSF,NY,160,00,0000083,,,,,36,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3615000,"Cheektowaga CDP, New York",,,
ACSSF,NY,160,00,0000084,,,,,36,,,49121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3649121,"Mount Vernon city, New York",,,
ACSSF,NY,160,00,0000085,,,,,36,,,50617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3650617,"New Rochelle city, New York",,,
ACSSF,NY,160,00,0000086,,,,,36,,,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3651000,"New York city, New York",,,
ACSSF,NY,160,00,0000087,,,,,36,,,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3663000,"Rochester city, New York",,,
ACSSF,NY,160,00,0000088,,,,,36,,,65508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3665508,"Schenectady city, New York",,,
ACSSF,NY,160,00,0000089,,,,,36,,,73000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3673000,"Syracuse city, New York",,,
ACSSF,NY,160,00,0000090,,,,,36,,,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3684000,"Yonkers city, New York",,,
ACSSF,NY,312,00,0000091,,,,,36,,,01000,,,,,,,,,,10580,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US105803601000,"Albany city, NY; Albany-Schenectady-Troy, NY Metro Area",,,
ACSSF,NY,312,00,0000092,,,,,36,,,65508,,,,,,,,,,10580,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US105803665508,"Schenectady city, NY; Albany-Schenectady-Troy, NY Metro Area",,,
ACSSF,NY,312,00,0000093,,,,,36,,,11000,,,,,,,,,,15380,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US153803611000,"Buffalo city, NY; Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",,,
ACSSF,NY,312,00,0000094,,,,,36,,,15000,,,,,,,,,,15380,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US153803615000,"Cheektowaga CDP, NY; Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",,,
ACSSF,NY,312,00,0000095,,,,,36,,,51000,,,,,,,,,,35620,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US356203651000,"New York city, NY; New York-Newark-Jersey City, NY-NJ-PA Metro Area",,,
ACSSF,NY,312,00,0000096,,,,,36,,,63000,,,,,,,,,,40380,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US403803663000,"Rochester city, NY; Rochester, NY Metro Area",,,
ACSSF,NY,312,00,0000097,,,,,36,,,73000,,,,,,,,,,45060,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US450603673000,"Syracuse city, NY; Syracuse, NY Metro Area",,,
ACSSF,NY,500,00,0000098,,,,,36,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,,,,,50000US3601,"Congressional District 1 (113th Congress), New York",,,
ACSSF,NY,500,00,0000099,,,,,36,,,,,,,,,,,,,,,,,,,,,,,02,,,,,,,,,,,,,,,,50000US3602,"Congressional District 2 (113th Congress), New York",,,
ACSSF,NY,500,00,0000100,,,,,36,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,,,,,,,50000US3603,"Congressional District 3 (113th Congress), New York",,,
ACSSF,NY,500,00,0000101,,,,,36,,,,,,,,,,,,,,,,,,,,,,,04,,,,,,,,,,,,,,,,50000US3604,"Congressional District 4 (113th Congress), New York",,,
ACSSF,NY,500,00,0000102,,,,,36,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,50000US3605,"Congressional District 5 (113th Congress), New York",,,
ACSSF,NY,500,00,0000103,,,,,36,,,,,,,,,,,,,,,,,,,,,,,06,,,,,,,,,,,,,,,,50000US3606,"Congressional District 6 (113th Congress), New York",,,
ACSSF,NY,500,00,0000104,,,,,36,,,,,,,,,,,,,,,,,,,,,,,07,,,,,,,,,,,,,,,,50000US3607,"Congressional District 7 (113th Congress), New York",,,
ACSSF,NY,500,00,0000105,,,,,36,,,,,,,,,,,,,,,,,,,,,,,08,,,,,,,,,,,,,,,,50000US3608,"Congressional District 8 (113th Congress), New York",,,
ACSSF,NY,500,00,0000106,,,,,36,,,,,,,,,,,,,,,,,,,,,,,09,,,,,,,,,,,,,,,,50000US3609,"Congressional District 9 (113th Congress), New York",,,
ACSSF,NY,500,00,0000107,,,,,36,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,50000US3610,"Congressional District 10 (113th Congress), New York",,,
ACSSF,NY,500,00,0000108,,,,,36,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,50000US3611,"Congressional District 11 (113th Congress), New York",,,
ACSSF,NY,500,00,0000109,,,,,36,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,50000US3612,"Congressional District 12 (113th Congress), New York",,,
ACSSF,NY,500,00,0000110,,,,,36,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,50000US3613,"Congressional District 13 (113th Congress), New York",,,
ACSSF,NY,500,00,0000111,,,,,36,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,50000US3614,"Congressional District 14 (113th Congress), New York",,,
ACSSF,NY,500,00,0000112,,,,,36,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,50000US3615,"Congressional District 15 (113th Congress), New York",,,
ACSSF,NY,500,00,0000113,,,,,36,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,50000US3616,"Congressional District 16 (113th Congress), New York",,,
ACSSF,NY,500,00,0000114,,,,,36,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,50000US3617,"Congressional District 17 (113th Congress), New York",,,
ACSSF,NY,500,00,0000115,,,,,36,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,50000US3618,"Congressional District 18 (113th Congress), New York",,,
ACSSF,NY,500,00,0000116,,,,,36,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,50000US3619,"Congressional District 19 (113th Congress), New York",,,
ACSSF,NY,500,00,0000117,,,,,36,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,50000US3620,"Congressional District 20 (113th Congress), New York",,,
ACSSF,NY,500,00,0000118,,,,,36,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,50000US3621,"Congressional District 21 (113th Congress), New York",,,
ACSSF,NY,500,00,0000119,,,,,36,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,50000US3622,"Congressional District 22 (113th Congress), New York",,,
ACSSF,NY,500,00,0000120,,,,,36,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,50000US3623,"Congressional District 23 (113th Congress), New York",,,
ACSSF,NY,500,00,0000121,,,,,36,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,50000US3624,"Congressional District 24 (113th Congress), New York",,,
ACSSF,NY,500,00,0000122,,,,,36,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,50000US3625,"Congressional District 25 (113th Congress), New York",,,
ACSSF,NY,500,00,0000123,,,,,36,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,50000US3626,"Congressional District 26 (113th Congress), New York",,,
ACSSF,NY,500,00,0000124,,,,,36,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,50000US3627,"Congressional District 27 (113th Congress), New York",,,
ACSSF,NY,795,00,0000125,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00100,,79500US3600100,"St. Lawrence County PUMA, New York",,,
ACSSF,NY,795,00,0000126,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00200,,79500US3600200,"Clinton, Franklin, Essex & Hamilton Counties PUMA; New York",,,
ACSSF,NY,795,00,0000127,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00300,,79500US3600300,"Warren & Washington Counties PUMA, New York",,,
ACSSF,NY,795,00,0000128,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00401,,79500US3600401,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA, New York",,,
ACSSF,NY,795,00,0000129,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00402,,79500US3600402,"Oneida County (Central)--Greater Utica & Rome Cities PUMA, New York",,,
ACSSF,NY,795,00,0000130,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00403,,79500US3600403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA; New York",,,
ACSSF,NY,795,00,0000131,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00500,,79500US3600500,"Jefferson & Lewis Counties PUMA, New York",,,
ACSSF,NY,795,00,0000132,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00600,,79500US3600600,"Oswego County PUMA, New York",,,
ACSSF,NY,795,00,0000133,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00701,,79500US3600701,"Onondaga County (Central)--Syracuse City PUMA, New York",,,
ACSSF,NY,795,00,0000134,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00702,,79500US3600702,"Onondaga County (North) PUMA, New York",,,
ACSSF,NY,795,00,0000135,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00703,,79500US3600703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, New York",,,
ACSSF,NY,795,00,0000136,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00704,,79500US3600704,"Cayuga & Onondaga (South) Counties PUMA, New York",,,
ACSSF,NY,795,00,0000137,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00800,,79500US3600800,"Wayne & Seneca Counties PUMA, New York",,,
ACSSF,NY,795,00,0000138,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00901,,79500US3600901,"Monroe County (East) PUMA, New York",,,
ACSSF,NY,795,00,0000139,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00902,,79500US3600902,"Monroe County (Central)--Rochester City (East) PUMA, New York",,,
ACSSF,NY,795,00,0000140,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00903,,79500US3600903,"Monroe County (Central)--Rochester City (West) PUMA, New York",,,
ACSSF,NY,795,00,0000141,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00904,,79500US3600904,"Monroe County (Central)--Greece & Gates Towns PUMA, New York",,,
